"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.12203147184169e-219,2.75114562001238,0.343,0.03,1.5677513929013e-214,"20","CCL2"
5.67414940117926e-217,2.53034417369638,0.676,0.114,1.73674364871295e-212,"20","CD9"
9.60856553960205e-215,3.61981490010381,0.425,0.048,2.9409897403614e-210,"20","EPB41L2"
7.1077670928573e-213,3.0573746115764,0.34,0.03,2.17554535178176e-208,"20","LUM"
1.68828566615122e-212,2.95557313794585,0.387,0.039,5.16750476695567e-208,"20","SELENOP"
2.83117842412497e-212,3.95462154417893,0.255,0.017,8.6656709205617e-208,"20","PROS1"
1.83410126094103e-210,3.13340059079404,0.632,0.108,5.61381713948832e-206,"20","TCF4"
1.12627071066479e-206,4.02962751749194,0.27,0.02,3.44728939120279e-202,"20","FGFR1"
1.30090915501507e-204,2.10036987790248,0.613,0.098,3.98182274167014e-200,"20","GSN"
4.30948293488516e-204,3.0427669431514,0.292,0.023,1.31904653670965e-199,"20","THY1"
5.03092578462252e-203,3.40535727556741,0.469,0.06,1.53986576415726e-198,"20","TSHZ2"
8.67851705332435e-199,3.84077506496951,0.258,0.019,2.65632049968152e-194,"20","NID1"
2.01694477005435e-198,3.05034586532972,0.261,0.019,6.17346455218236e-194,"20","SERPINE1"
3.22936469549624e-198,2.90379058292267,0.692,0.136,9.8844394599749e-194,"20","PTMS"
6.80149520092915e-196,3.80419135859568,0.255,0.019,2.0818016511004e-191,"20","PHLDB1"
4.27614042039553e-192,4.00929588402236,0.264,0.021,1.30884105987466e-187,"20","FKBP7"
1.66390282935008e-190,3.25367174478312,0.346,0.035,5.09287378007474e-186,"20","PLTP"
2.15942017411372e-190,3.11085396415858,0.374,0.04,6.60955326892728e-186,"20","ENG"
1.36555942897031e-186,3.07782348058085,0.77,0.184,4.17970430019232e-182,"20","CEBPD"
1.55977223952193e-181,4.12441365924476,0.289,0.026,4.77415087072873e-177,"20","OAF"
6.68687982667704e-181,3.77115713025132,0.333,0.035,2.04672017734931e-176,"20","SGCB"
6.95065464566654e-181,3.57764989357583,0.318,0.031,2.12745637394561e-176,"20","AOPEP"
1.83999600362624e-178,3.61665102362073,0.381,0.045,5.63185976789919e-174,"20","GADD45G"
6.28823670283419e-178,2.74014308895611,0.594,0.107,1.92470349000349e-173,"20","TPM1"
1.25535458371752e-176,3.36897182082562,0.428,0.057,3.84238930984257e-172,"20","SMIM3"
1.47136941514897e-176,3.24390591173666,0.387,0.046,4.50356750588796e-172,"20","RHOBTB3"
1.61207311219499e-176,2.95101641120566,0.5,0.077,4.93423338180644e-172,"20","PLPP1"
5.6584387194435e-175,2.82099625744722,0.314,0.031,1.73193492324727e-170,"20","APOE"
9.28850453888165e-175,2.55586003898346,0.255,0.02,2.8430254692609e-170,"20","CCDC80"
1.66840376010753e-173,2.78305174153856,0.638,0.129,5.10665022893714e-169,"20","APP"
2.66277112328776e-173,3.639149733038,0.33,0.035,8.15020985415918e-169,"20","TCIM"
6.597043312009e-173,2.62938946990838,0.336,0.035,2.01922301693972e-168,"20","TIMP3"
7.90845209586871e-171,2.84556618823825,0.654,0.142,2.42061901750349e-166,"20","CD151"
3.37264185117879e-168,3.55101022257507,0.33,0.036,1.0322982178088e-163,"20","TWSG1"
1.53031880820854e-167,3.10609116509098,0.425,0.058,4.6839998081647e-163,"20","CTSL"
6.25733978881195e-167,2.96839909495737,0.544,0.096,1.91524656255956e-162,"20","F2R"
6.15470114024345e-165,3.48138518731999,0.299,0.03,1.88383092500572e-160,"20","ABCC4"
4.46452825109915e-163,3.51408522543206,0.305,0.032,1.36650280709643e-158,"20","TCEAL9"
8.96903800408801e-162,2.72021651312605,0.487,0.077,2.74524315229126e-157,"20","TSC22D1"
9.10057156291224e-161,3.82884399145884,0.274,0.026,2.78550294397618e-156,"20","RNASE4"
1.96863444592594e-160,2.52652433419951,0.777,0.216,6.0255963120901e-156,"20","SELENOM"
1.68720390424049e-159,3.41418973532433,0.292,0.03,5.16419371009928e-155,"20","PPIC"
5.17854130223687e-157,2.84441630407558,0.56,0.106,1.58504792178866e-152,"20","NFIC"
7.65582015195248e-156,1.52272326440694,0.522,0.09,2.34329343210961e-151,"20","CFD"
9.36491472290097e-154,2.39992340086661,0.925,0.44,2.86641309838553e-149,"20","CD63"
1.45287354881339e-152,2.49514687344369,0.947,0.454,4.44695535820802e-148,"20","LGALS1"
1.96523594791869e-152,3.17528174417059,0.667,0.163,6.01519418938953e-148,"20","ID3"
1.32078196972622e-151,3.0227082508006,0.358,0.045,4.04264945293803e-147,"20","GDF15"
1.6113350693418e-148,3.09782263722784,0.27,0.027,4.93197438024139e-144,"20","FBLIM1"
3.58392416026573e-148,3.08567928837701,0.472,0.08,1.09696750697414e-143,"20","ZEB1"
3.73302196959043e-148,3.47319748482134,0.39,0.056,1.14260336445224e-143,"20","DSE"
1.27347482547015e-144,2.85065561180157,0.494,0.089,3.89785174579905e-140,"20","ALDH2"
1.45699053959744e-141,2.8719915259147,0.403,0.061,4.45955664359986e-137,"20","EPS8"
6.16406689520748e-139,3.50962335377183,0.252,0.025,1.88669759528511e-134,"20","SEPTIN10"
2.6249455761135e-136,2.86688236795494,0.912,0.453,8.0344334193682e-132,"20","FOS"
3.71201993798373e-136,2.42844244891132,0.619,0.141,1.13617506261806e-131,"20","IER3"
6.22219678086884e-135,2.45324127469357,0.654,0.165,1.90448999068833e-130,"20","YBX3"
8.4826498268018e-135,2.7564383209906,0.403,0.063,2.59636945898749e-130,"20","ATP1B1"
5.24113268425456e-133,2.71212770607429,0.387,0.059,1.60420589199664e-128,"20","RAB13"
5.8613988695255e-129,2.78108328188584,0.305,0.038,1.79405696598436e-124,"20","ITGA1"
7.1995520980357e-129,2.67996200798968,0.569,0.132,2.20363890616677e-124,"20","LEPROT"
3.24367236994246e-126,2.45518225512869,0.805,0.329,9.92823238991988e-122,"20","LAPTM4A"
5.48319460542272e-126,3.23407685936404,0.277,0.033,1.67829620482779e-121,"20","MSC"
7.70206466321776e-126,1.61146186902377,0.538,0.111,2.35744795211769e-121,"20","SOX4"
2.11610126401766e-125,2.60980793139366,0.365,0.055,6.47696274890527e-121,"20","DST"
4.13053038643613e-120,2.1052507735193,0.862,0.392,1.26427274068037e-115,"20","ANXA5"
3.14455636904233e-118,3.21769466489133,0.296,0.04,9.62485813436475e-114,"20","SSPN"
7.8008039367046e-118,2.84211432094523,0.28,0.035,2.38767006894654e-113,"20","NECTIN2"
9.53186617527357e-118,2.12890278655458,0.931,0.482,2.91751359892774e-113,"20","JUN"
4.34507874483663e-116,2.6400085341982,0.497,0.109,1.3299417022196e-111,"20","ACTN1"
1.38112710890289e-115,2.83601032328639,0.437,0.084,4.22735385492995e-111,"20","TCEAL4"
8.45515596789916e-115,2.04475330454687,0.84,0.323,2.58795413865457e-110,"20","HSPA1A"
1.2369242295476e-114,2.13718135487853,0.846,0.375,3.78597768179929e-110,"20","HSPB1"
2.42821713565875e-113,3.19935488251599,0.274,0.035,7.4322870088243e-109,"20","CERCAM"
8.46876444193803e-113,3.17277060977259,0.305,0.043,2.59211942038839e-108,"20","CTSF"
2.03839458911982e-109,2.7207431788623,0.528,0.127,6.23911815837796e-105,"20","PHLDA1"
2.69934626207723e-108,2.76127490907349,0.311,0.046,8.26215903896598e-104,"20","GSTM3"
3.82467095792127e-106,2.19655987792437,0.814,0.315,1.17065528680054e-101,"20","FOSB"
6.07563772264105e-106,2.945439487033,0.469,0.107,1.85963119414597e-101,"20","SCPEP1"
6.30464090165972e-106,2.82440962140829,0.27,0.036,1.92972448718001e-101,"20","PPFIBP1"
1.68045955757952e-104,2.952646455406,0.258,0.034,5.14355061383938e-100,"20","TUBB6"
2.06065011111379e-103,2.50383469523253,0.494,0.116,6.30723786009709e-99,"20","RTL8C"
2.62370365390886e-103,2.67717848745925,0.44,0.093,8.03063214388425e-99,"20","BEX3"
3.33039145061191e-103,2.17582441352368,0.494,0.112,1.01936621520329e-98,"20","KLF4"
4.48330044532503e-103,3.3625500626854,0.267,0.037,1.37224860030508e-98,"20","PDK4"
1.66966020208681e-100,2.56612742571291,0.516,0.131,5.11049594654731e-96,"20","CALU"
5.77085538590885e-99,2.6880970851737,0.28,0.041,1.76634341651898e-94,"20","PLEKHA5"
6.13792722987043e-98,1.64437884635366,0.745,0.256,1.87869676651874e-93,"20","HSPA1B"
7.32876585720076e-98,3.04776995106527,0.522,0.143,2.24318865357201e-93,"20","SOCS3"
3.79762028353223e-97,3.10486341050953,0.264,0.038,1.16237561638355e-92,"20","MMD"
5.36767892360815e-97,2.74956233809877,0.258,0.036,1.64293916493798e-92,"20","VEGFA"
4.68009100612676e-96,2.56555226915106,0.299,0.047,1.43248225515528e-91,"20","ADM"
1.10308671250879e-95,2.65274915218102,0.428,0.094,3.3763278096469e-91,"20","PGRMC1"
3.32061574970423e-95,2.86512929695568,0.289,0.045,1.01637406866947e-90,"20","TIMP2"
5.68557052349418e-95,2.69040350261188,0.33,0.058,1.7402394258311e-90,"20","LTBR"
4.98161787271138e-94,2.60468515802844,0.296,0.047,1.5247735984795e-89,"20","SPRY1"
8.47648069956028e-92,3.16710866661453,0.277,0.043,2.59448121252141e-87,"20","KCTD9"
2.92984571523767e-91,2.7324460024185,0.374,0.076,8.96767176519946e-87,"20","MAFF"
4.05858541241059e-90,3.27971581390799,0.28,0.045,1.24225182303063e-85,"20","PDIA5"
3.13952507360589e-89,2.08862418556407,0.626,0.207,9.60945834529292e-85,"20","SERTAD1"
1.2692787936003e-88,2.50662108588496,0.431,0.099,3.88500853145181e-84,"20","ICAM1"
1.6461433156702e-87,2.12815991987206,0.626,0.219,5.03851546060336e-83,"20","CTSB"
7.37270124596324e-86,2.14236412364266,0.535,0.156,2.25663639736443e-81,"20","WARS"
2.2643925351282e-85,1.46689117857995,0.381,0.077,6.93085267152039e-81,"20","VCAN"
5.47008190898263e-85,2.62962971489911,0.393,0.089,1.6742826707014e-80,"20","RCN1"
1.52154460892353e-84,2.56201122187565,0.421,0.101,4.65714373899313e-80,"20","SCARB2"
3.23986842925906e-84,2.69127658238776,0.296,0.052,9.91658928827612e-80,"20","PLOD1"
4.59476701514619e-84,2.34948654325816,0.308,0.055,1.40636628799595e-79,"20","PLBD1"
4.90824302917448e-83,2.17158998665145,0.629,0.208,1.50231502636973e-78,"20","RHOB"
4.91498249066337e-82,2.5812474198306,0.311,0.058,1.50437784074224e-77,"20","SPATS2L"
1.1491264615717e-80,1.6685637979267,0.324,0.061,3.51724627357866e-76,"20","IGFBP4"
3.78949979147006e-80,1.71903052989819,0.258,0.041,1.15989009617316e-75,"20","FN1"
9.53925062610553e-80,2.22677689238797,0.308,0.057,2.91977383163838e-75,"20","CRIP2"
1.57222746632067e-78,2.20051285183858,0.569,0.191,4.81227382891432e-74,"20","CRTAP"
1.85736389042885e-78,1.98222553412161,0.899,0.669,5.68501939582461e-74,"20","JUNB"
9.83425707973104e-78,1.73091408467087,0.607,0.199,3.01006940696408e-73,"20","GRN"
3.36197547228373e-76,2.35620878428904,0.371,0.084,1.0290334525566e-71,"20","TENT5A"
3.45147103613328e-75,2.71058428873301,0.296,0.057,1.05642625473967e-70,"20","MDK"
7.38637742737811e-75,2.52651691980833,0.318,0.064,2.26082240297189e-70,"20","BDH2"
6.78340995381655e-74,1.59960860247651,0.758,0.342,2.07626611866417e-69,"20","ITGB1"
5.0710484766599e-73,2.43601593204902,0.258,0.045,1.55214651773606e-68,"20","MLF1"
7.29462184474312e-73,1.86107235820552,0.346,0.073,2.23273785423898e-68,"20","CD302"
1.26188064260143e-72,1.74713696233266,0.349,0.075,3.86236427087445e-68,"20","THBS1"
2.02979341450847e-72,1.8188468182425,0.767,0.41,6.21279168312751e-68,"20","BSG"
3.33295851372631e-72,2.39931098005726,0.632,0.256,1.02015194188135e-67,"20","SOD2"
4.68875087398618e-71,2.72906218521374,0.324,0.071,1.43513286750969e-66,"20","GCSH"
5.10695204772203e-71,2.09113862530936,0.403,0.102,1.56313588276676e-66,"20","BAG3"
5.80660695563627e-71,2.24229487583788,0.302,0.06,1.77728625698115e-66,"20","ENC1"
1.35858758958637e-70,2.08234589481841,0.387,0.095,4.15836489420596e-66,"20","CLIC4"
2.68562904878258e-70,2.33629681561543,0.45,0.129,8.22017339251373e-66,"20","KLF10"
1.86308849892976e-69,1.72312552811748,0.579,0.196,5.70254127752422e-65,"20","ATF3"
6.50692158506834e-69,2.28954660440031,0.27,0.051,1.99163855875772e-64,"20","H1F0"
1.06008919622672e-68,1.66116453699432,0.774,0.417,3.24472101181073e-64,"20","BST2"
3.20218695850524e-68,1.93313169242154,0.616,0.235,9.80125384259283e-64,"20","IL6ST"
5.03438646726786e-66,1.08503953980849,0.739,0.284,1.54092500990135e-61,"20","LMNA"
4.55878193176697e-65,2.06094159104956,0.274,0.054,1.39535197367524e-60,"20","EPAS1"
1.7096226121319e-63,2.59869519645758,0.365,0.095,5.23281289121331e-59,"20","DDHD1"
3.10069414941973e-63,1.97621996077303,0.418,0.116,9.49060465254391e-59,"20","LPP"
2.10684197069108e-62,2.03795673818431,0.503,0.17,6.44862190389126e-58,"20","PLD3"
3.25425341291122e-62,2.33486964270802,0.33,0.079,9.96061884623865e-58,"20","PHACTR2"
5.7976116880666e-62,1.56816938745744,0.786,0.465,1.77453298548343e-57,"20","EID1"
2.36207058389859e-61,2.18880927904522,0.33,0.079,7.22982564319681e-57,"20","RTL8A"
3.65953076723376e-61,2.21856456830141,0.673,0.32,1.12010917723491e-56,"20","GADD45B"
7.41722710226105e-61,2.19238048310146,0.462,0.148,2.27026487146006e-56,"20","TMEM30A"
4.91854943480547e-60,2.29758436705964,0.346,0.089,1.50546961100526e-55,"20","PDE4DIP"
2.64513397659517e-59,0.58949727699049,0.274,0.056,8.0962260755625e-55,"20","MUC12"
2.73781076176113e-59,1.10459419592964,0.909,0.736,8.37989117959846e-55,"20","PPIB"
4.63903230023755e-58,2.36564801030016,0.321,0.079,1.41991500645671e-53,"20","NPTN"
4.67028089866323e-58,2.29901927937802,0.343,0.09,1.42947957746284e-53,"20","SLC39A1"
1.71213452594372e-57,1.91377085280611,0.431,0.131,5.24050135700852e-53,"20","TNFRSF1A"
3.82996143737211e-57,0.928308827066187,0.997,0.98,1.17227459675085e-52,"20","MT-CYB"
2.38582388869608e-56,1.66608199334658,0.487,0.164,7.30252975852096e-52,"20","FCGRT"
3.31685087579741e-56,1.8920877785824,0.531,0.206,1.01522171606407e-51,"20","CYB5R3"
5.80211321907737e-56,1.54010348651314,0.748,0.404,1.7759108140952e-51,"20","PPP1R15A"
7.18943475690282e-56,1.94448566600806,0.261,0.055,2.20054219039281e-51,"20","HES1"
2.75837590372641e-55,2.12238634572813,0.289,0.067,8.44283696612579e-51,"20","ASPH"
8.22421681424036e-55,1.55398698815596,0.805,0.53,2.51726828250269e-50,"20","IER2"
9.31006915489626e-54,1.01961855504587,0.95,0.807,2.84962596693065e-49,"20","UBB"
1.36955457289157e-53,1.96330812019635,0.311,0.078,4.19193263670652e-49,"20","WASL"
1.10395582474303e-51,1.29196938853106,0.613,0.255,3.37898798837346e-47,"20","RRBP1"
1.70906659674198e-51,1.85580452650202,0.437,0.145,5.23111103930784e-47,"20","PTPRE"
1.79981844425876e-51,1.51312948514202,0.796,0.527,5.50888429418721e-47,"20","ZFP36L1"
2.80141937992698e-51,1.81051427878085,0.371,0.107,8.5745844380805e-47,"20","C1orf21"
1.21965266773278e-49,2.18886173572412,0.333,0.093,3.73311288539649e-45,"20","MCTP2"
9.32358123957743e-49,2.10866846019416,0.28,0.07,2.85376174580986e-44,"20","GOLIM4"
1.92631276894175e-48,1.68231728118653,0.528,0.213,5.8960581231769e-44,"20","LIMS1"
2.43624667388145e-48,0.898876111864524,0.682,0.313,7.45686381941634e-44,"20","LGALS3"
2.6218948743843e-47,1.75718861816056,0.506,0.2,8.02509583151547e-43,"20","REXO2"
3.06381296101266e-47,1.80907630514505,0.516,0.216,9.37771871106756e-43,"20","NENF"
4.5752120921824e-47,0.585971250034013,0.893,0.654,1.40038091717519e-42,"20","HSP90B1"
1.33759165234957e-46,2.40742554266448,0.277,0.071,4.09410052951156e-42,"20","TMEM204"
5.01467048544159e-46,1.96437757990803,0.299,0.08,1.53489034218396e-41,"20","CPQ"
1.13333651486794e-45,1.96797239667114,0.387,0.129,3.46891640470779e-41,"20","CSRP1"
1.32955039653045e-45,0.703409769547878,0.975,0.808,4.0694878537004e-41,"20","VIM"
5.98646234496749e-45,1.87822082352164,0.267,0.067,1.83233639454765e-40,"20","PAM"
6.66156238957865e-45,1.6408501593083,0.374,0.118,2.03897101620223e-40,"20","AHI1"
1.14926522190471e-44,1.27785503787542,0.802,0.54,3.51767099120595e-40,"20","DYNLL1"
1.62472809558851e-44,2.08503153897431,0.318,0.094,4.97296775497731e-40,"20","VGLL4"
2.3639492933987e-44,1.55320301246927,0.324,0.093,7.23557599723473e-40,"20","SLC25A37"
3.7262435093713e-44,2.14007669753564,0.277,0.074,1.14052861334837e-39,"20","ARL3"
3.98771305413277e-44,0.804727509589618,0.934,0.836,1.22055921160896e-39,"20","HSP90AB1"
1.13243608335094e-43,1.82765340236211,0.415,0.148,3.46616036392056e-39,"20","LMO4"
1.8229886858843e-43,2.73398665931621,0.33,0.103,5.57980376975465e-39,"20","ACSL4"
1.37286364278168e-42,1.72872317325873,0.406,0.142,4.20206103782616e-38,"20","FNDC3B"
2.09250942362008e-42,1.13075231060844,0.283,0.075,6.40475284381634e-38,"20","MAFB"
2.45377508430714e-42,1.40984206162207,0.752,0.463,7.51051477804729e-38,"20","DNAJB1"
1.13847074106911e-41,1.5315771609543,0.629,0.323,3.48463124426434e-37,"20","RGS10"
1.28779345442123e-41,1.6405864040208,0.443,0.17,3.94167820529249e-37,"20","CD59"
1.34714957314058e-41,1.8739559913463,0.302,0.087,4.1233554134687e-37,"20","ECHDC2"
7.65575401483831e-41,1.69271863949176,0.481,0.205,2.34327318886171e-36,"20","TMEM14C"
8.79935557121722e-41,1.84567413677362,0.381,0.133,2.69330675323817e-36,"20","GINM1"
1.14566937301444e-40,1.52989850112516,0.5,0.205,3.50666481692259e-36,"20","SYPL1"
1.26237245086475e-40,1.39234581486615,0.308,0.09,3.86386959760681e-36,"20","PHLDA2"
3.13403887228201e-40,1.5769443714293,0.469,0.187,9.59266618028077e-36,"20","PRNP"
5.15969868693677e-40,1.52307491512946,0.538,0.25,1.57928057409761e-35,"20","CNIH1"
6.22003403284722e-40,1.73862575174702,0.437,0.174,1.90382801677388e-35,"20","PTTG1IP"
1.20573542740661e-39,1.81839758294418,0.412,0.155,3.69051499620614e-35,"20","HACD4"
1.25164354574376e-39,1.79374679608924,0.327,0.102,3.8310305648125e-35,"20","CD81"
1.95536625238481e-39,1.86926563842258,0.299,0.089,5.98498502529942e-35,"20","ECE1"
3.11386209645268e-39,1.1062363056465,0.953,0.857,9.53090910482235e-35,"20","MT-ATP8"
5.37993068960341e-39,1.48151888997923,0.843,0.66,1.64668918547381e-34,"20","ZFP36"
5.56893574130947e-39,1.9728706764364,0.274,0.077,1.7045398517e-34,"20","RELL1"
6.49987506302028e-39,1.08049313051617,0.575,0.252,1.98948175928925e-34,"20","NR4A1"
6.63394211666578e-39,0.815768284049566,0.557,0.226,2.03051700306906e-34,"20","ITM2C"
7.7752304655285e-39,0.850716974136166,0.814,0.58,2.37984254088896e-34,"20","SQSTM1"
1.47302016555581e-38,1.49339577853811,0.528,0.248,4.50862012273323e-34,"20","VKORC1"
6.11784529311146e-38,1.09279569632091,0.629,0.314,1.87255008731556e-33,"20","MYADM"
6.38836950261811e-38,2.00293348287111,0.283,0.084,1.95535213736135e-33,"20","DIAPH2"
8.19188102805834e-38,2.07036174564035,0.28,0.084,2.5073709450681e-33,"20","TAX1BP3"
4.62739093899085e-37,1.64675891977843,0.503,0.236,1.41635181860632e-32,"20","ADH5"
1.85786027811097e-36,1.94334298384352,0.283,0.086,5.68653873924204e-32,"20","HEBP1"
2.63475764237033e-36,1.49213102325973,0.333,0.111,8.06446619176712e-32,"20","LIMA1"
9.56444898799932e-36,1.56332570658446,0.437,0.175,2.92748654624683e-31,"20","STOM"
2.31568558989766e-35,1.13569545970104,0.799,0.576,7.08785045355877e-31,"20","NFKBIA"
9.24929170532535e-35,1.71401742797245,0.333,0.115,2.83102320516598e-30,"20","C5orf24"
1.82600580974387e-34,1.54737090608739,0.387,0.147,5.58903858246402e-30,"20","TSPAN3"
4.15087071482362e-34,0.818629882381015,0.969,0.915,1.27049850839321e-29,"20","MT-ATP6"
4.24375636031475e-34,1.66170849567652,0.33,0.113,1.29892894676514e-29,"20","MCFD2"
5.80125570183644e-34,1.26539287156761,0.654,0.387,1.7756483452181e-29,"20","TUBA1A"
2.5145693504619e-33,1.67735054751095,0.352,0.128,7.69659386789379e-29,"20","BCAP29"
1.07360873206395e-32,1.65565330660738,0.403,0.169,3.28610160710135e-28,"20","PSMB5"
2.1393188119706e-32,1.17134723002191,0.648,0.377,6.5480270196796e-28,"20","TPM4"
2.29340246906642e-32,1.44070048100324,0.346,0.125,7.01964627731848e-28,"20","VCL"
9.47452823700717e-32,1.69074188797234,0.355,0.136,2.89996360278315e-27,"20","CDIPT"
1.21562779676516e-31,1.66302949551379,0.27,0.085,3.72079356033882e-27,"20","ANTXR2"
1.57667547366194e-31,0.80114873793814,0.962,0.893,4.82588828978446e-27,"20","MT-ND1"
1.8382964311549e-31,1.67901686113143,0.343,0.127,5.62665771647893e-27,"20","EEA1"
2.58936263381982e-31,1.09888987262685,0.648,0.375,7.92552114959572e-27,"20","ARF4"
2.5903779454272e-31,0.741213648958223,0.994,0.983,7.92862881536357e-27,"20","MT-CO3"
2.63603750553024e-31,0.685426182093368,0.943,0.712,8.06838359692697e-27,"20","IFITM1"
8.5278709392897e-31,1.64839636254459,0.314,0.113,2.61021073709779e-26,"20","SPTSSA"
8.85766454246788e-31,1.00807000524715,0.742,0.5,2.71115396315857e-26,"20","DNAJA1"
1.23055133981399e-30,0.659462943423775,0.978,0.899,3.76647154090265e-26,"20","MT-ND4"
1.27693864826082e-30,0.495641495852956,0.928,0.838,3.9084538145967e-26,"20","HSP90AA1"
1.9838319744082e-30,1.54669234408524,0.431,0.192,6.07211290726863e-26,"20","FIP1L1"
2.54004831583163e-30,1.71279087029001,0.314,0.115,7.77457988509744e-26,"20","HACD3"
2.0140381001715e-29,0.884892829181054,0.758,0.505,6.16456781700493e-25,"20","PRDX1"
2.1602365223057e-29,1.60679334916768,0.431,0.193,6.6120519474733e-25,"20","CTNNB1"
2.86475089732888e-29,1.71614963286768,0.346,0.138,8.76842954654422e-25,"20","OAT"
3.42164361539972e-29,1.03460472708414,0.726,0.497,1.04729667780155e-24,"20","DAD1"
4.49367233963478e-29,1.52159037494423,0.377,0.158,1.37542322971541e-24,"20","HEXB"
8.60681001215358e-29,0.516636557101323,0.937,0.79,2.63437240851997e-24,"20","S100A6"
1.49278120706411e-28,1.57442623079846,0.28,0.096,4.56910471858183e-24,"20","P4HA1"
1.55453790701026e-28,0.718401854150644,0.981,0.948,4.75812962577699e-24,"20","MT-ND4L"
1.82350924251667e-28,1.57571889333265,0.358,0.149,5.58139708949503e-24,"20","SERPINB6"
2.66348862505754e-28,1.09581297952587,0.632,0.377,8.15240598357612e-24,"20","PRDX6"
3.8994330953613e-28,0.927861740259804,0.679,0.405,1.19353848182819e-23,"20","PDIA6"
5.2008463761843e-28,1.27589816004984,0.531,0.282,1.59187505882249e-23,"20","SLC38A2"
5.83487666664621e-28,1.31620979640972,0.465,0.221,1.78593905012707e-23,"20","GLUD1"
5.8366590043906e-28,1.26754585624016,0.494,0.245,1.78648458806387e-23,"20","HSBP1"
7.5655385973049e-28,1.24216812577414,0.553,0.306,2.31566005386308e-23,"20","RTN4"
7.87651213100052e-28,1.0019024049418,0.528,0.254,2.41084283305664e-23,"20","RHOC"
8.61803428584172e-28,1.27724678455858,0.421,0.185,2.63780793421043e-23,"20","CHIC2"
9.79083821696823e-28,1.50670439090814,0.447,0.21,2.99677976144964e-23,"20","CEBPB"
1.37845910303266e-27,1.21846398136855,0.563,0.321,4.21918762256236e-23,"20","DSTN"
4.50294831076575e-27,1.48088195462551,0.362,0.153,1.37826241895918e-22,"20","CDK4"
6.2066154536389e-27,1.87247903986953,0.267,0.095,1.8997208580498e-22,"20","FUCA2"
6.23117453337686e-27,1.67316171434267,0.258,0.087,1.90723790117599e-22,"20","SSBP2"
1.0416395709491e-26,1.59946773902644,0.305,0.115,3.18825039876102e-22,"20","RUNX1"
1.34942388739279e-26,1.50992737880655,0.377,0.163,4.13031663453185e-22,"20","AKR7A2"
1.48273185481556e-26,1.79333127188989,0.252,0.086,4.53834566121946e-22,"20","CREG1"
2.49277544453034e-26,1.63979615816494,0.264,0.092,7.62988708061845e-22,"20","PGM1"
3.64562563330859e-26,1.50769690209147,0.33,0.13,1.11585309384309e-21,"20","ZBTB20"
1.06794279204249e-25,1.58337456830959,0.349,0.149,3.26875929788366e-21,"20","TMEM205"
1.52033786429497e-25,1.70608842262674,0.252,0.088,4.65345013503406e-21,"20","SHC1"
1.56920848085864e-25,0.786808863540014,0.755,0.555,4.80303331821212e-21,"20","TMEM59"
3.13450550820261e-25,1.57348931324491,0.336,0.138,9.59409445950655e-21,"20","BHLHE40"
3.57707231325376e-25,1.76987633929004,0.374,0.17,1.09487029364071e-20,"20","NUDT4"
1.6420674369135e-24,1.20774446790212,0.509,0.28,5.02604001090483e-20,"20","LRPAP1"
1.75633142555596e-24,1.32417639913863,0.381,0.171,5.37577922734168e-20,"20","COMT"
1.9296436800234e-24,0.980261139753303,0.55,0.303,5.90625337581562e-20,"20","NFE2L2"
2.08508350545821e-24,1.60365951359805,0.308,0.124,6.38202359350647e-20,"20","EI24"
2.29480272454379e-24,1.23168999408216,0.509,0.289,7.02393217928364e-20,"20","TMOD3"
2.64293686184387e-24,1.00013256266214,0.632,0.399,8.08950114673173e-20,"20","RAC1"
3.64813454552717e-24,1.47935673427336,0.299,0.118,1.11662102169496e-19,"20","DESI2"
3.65634262498665e-24,1.2100062649933,0.519,0.289,1.11913335065592e-19,"20","PHPT1"
4.52951637999753e-24,0.565063447010471,0.903,0.82,1.38639437358964e-19,"20","ITM2B"
5.31172338433622e-24,1.44875345429508,0.302,0.12,1.62581229347763e-19,"20","CTNNA1"
6.54225213468303e-24,1.08456514130062,0.626,0.382,2.00245253338378e-19,"20","STAT3"
1.163128802439e-23,1.40668864797078,0.305,0.123,3.5601046385053e-19,"20","SEPTIN11"
1.39669231236079e-23,1.29194918912963,0.415,0.202,4.2749958296739e-19,"20","ILK"
1.91501080122668e-23,1.44887032188241,0.292,0.115,5.86146506039462e-19,"20","FBXO21"
2.49085459314658e-23,1.14596106451684,0.487,0.248,7.62400773870305e-19,"20","CDKN1A"
5.73685824326281e-23,0.65721130811816,0.824,0.585,1.75593757109788e-18,"20","GSTP1"
6.11004170047501e-23,0.781789883576215,0.748,0.513,1.87016156368139e-18,"20","DUSP1"
7.14429736823937e-23,1.48486631899397,0.27,0.103,2.18672653847071e-18,"20","PEA15"
9.9239754060817e-23,1.17392219212118,0.296,0.116,3.03753039229349e-18,"20","KDM5B"
1.15881986720788e-22,1.16167923089251,0.456,0.239,3.54691584954988e-18,"20","SEC31A"
1.75845036467637e-22,0.560486163575105,0.903,0.807,5.38226487620144e-18,"20","HMGB1"
2.14288404601682e-22,1.39156697239225,0.289,0.115,6.55893948804827e-18,"20","DYNC1LI2"
5.01867150567469e-22,0.624869799430508,0.94,0.856,1.53611497445691e-17,"20","MT-ND2"
7.09968501019238e-22,1.53464656647221,0.267,0.105,2.17307158791968e-17,"20","REEP3"
